Дата;Регион;Значение
2021-01-01;Мурманская область;68.50
2021-01-01;Ненецкий АО;72.90
2021-01-01;Нижегородская область;62.20
2021-01-01;Новгородская область;64.70
2021-01-01;Новосибирская область;57.80
2021-01-01;Омская область;58.50
2021-01-01;Оренбургская область;55.70
2021-01-01;Орловская область;60.20
2021-01-01;Пензенская область;57.30
2021-01-01;Пермский край;64.40
2021-01-01;Приморский край;57.00
2021-01-01;Псковская область;60.90
2021-01-01;Республика Башкортостан;61.70
2021-01-01;Республика Бурятия;61.60
2021-01-01;Республика Дагестан;22.50
2021-01-01;Республика Ингушетия;15.60
2021-01-01;Республика Калмыкия;53.90
2021-01-01;Республика Карачаево-Черкессия;38.50
2021-01-01;Республика Карелия;69.00
2021-01-01;Республика Коми;67.30
2021-01-01;Республика Марий Эл;60.30
2021-01-01;Республика Саха (Якутия);67.80
2021-01-01;Республика Северная Осетия-Алания;37.70
2021-01-01;Республика Татарстан;59.90
2021-01-01;Республика Тыва;55.70
2021-01-01;Республика Хакасия;55.90
2021-01-01;Ростовская область;55.70
2021-01-01;Рязанская область;54.10
2021-01-01;Самарская область;61.10
2021-01-01;Санкт-Петербург;65.80
2021-01-01;Саратовская область;59.60
2021-01-01;Сахалинская область;65.00
2021-01-01;Свердловская область;63.40
2021-01-01;Смоленская область;55.30
2021-01-01;Ставропольский край;51.10
2021-01-01;Тамбовская область;55.30
2021-01-01;Тверская область;60.00
2021-01-01;Томская область;65.80
2021-01-01;Тульская область;58.10
2021-01-01;Тюменская область;66.20
2021-01-01;Удмуртская Республика;63.60
2021-01-01;Ульяновская область;55.90
2021-01-01;Хабаровский край;64.40
2021-01-01;Ханты-Мансийский АО - Югра;62.60
2021-01-01;Челябинская область;56.30
2021-01-01;Чеченская Республика;18.60
2021-01-01;Чувашская Республика;58.40
2021-01-01;Чукотский АО;63.50
2021-01-01;Ямало-Ненецкий АО;63.70
2021-01-01;Ярославская область;61.30
2021-02-01;Россия;58.80
2021-02-01;Адыгея;51.20
2021-02-01;Алтай;58.30
2021-02-01;Алтайский край;57.00
2021-02-01;Амурская область;59.50
2021-02-01;Архангельская область;64.90
2021-02-01;Астраханская область;53.50
2021-02-01;Белгородская область;57.20
2021-02-01;Брянская область;51.60
2021-02-01;Владимирская область;57.70
2021-02-01;Волгоградская область;57.90
2021-02-01;Вологодская область;62.70
2021-02-01;Воронежская область;61.10
2021-02-01;Еврейская автономная область;60.60
2021-02-01;Забайкальский край;59.30
2021-02-01;Ивановская область;52.80
2021-02-01;Иркутская область;60.70
2021-02-01;Кабардино-Балкарская Республика;32.70
2021-02-01;Калининградская область;64.10
2021-02-01;Калужская область;58.00
2021-02-01;Камчатский край;65.50
2021-02-01;Кемеровская область;59.10
2021-02-01;Кировская область;62.00
2021-02-01;Костромская область;58.20
2021-02-01;Краснодарский край;55.70
2021-02-01;Красноярский край;57.80
2021-02-01;Курганская область;57.90
2021-02-01;Курская область;54.20
2021-02-01;Липецкая область;55.80
2021-02-01;Магаданская область;68.00
2021-02-01;Мордовия;51.10
2021-02-01;Москва;61.30
2021-02-01;Мурманская область;66.60
2021-02-01;Ненецкий АО;72.50
2021-02-01;Нижегородская область;60.40
2021-02-01;Новгородская область;63.20
2021-02-01;Новосибирская область;56.00
2021-02-01;Омская область;57.60
2021-02-01;Оренбургская область;54.80
2021-02-01;Орловская область;57.30
2021-02-01;Пензенская область;54.40
2021-02-01;Пермский край;62.90
2021-02-01;Приморский край;55.00
2021-02-01;Псковская область;58.40
2021-02-01;Республика Башкортостан;61.00
2021-02-01;Республика Бурятия;59.60
2021-02-01;Республика Дагестан;22.50
2021-02-01;Республика Ингушетия;15.10
2021-02-01;Республика Калмыкия;52.60
2021-02-01;Республика Карачаево-Черкессия;36.80
2021-02-01;Республика Карелия;66.90
2021-02-01;Республика Коми;65.60
2021-02-01;Республика Марий Эл;58.40
2021-02-01;Республика Саха (Якутия);66.50
2021-02-01;Республика Северная Осетия-Алания;36.20
2021-02-01;Республика Татарстан;58.60
2021-02-01;Республика Тыва;54.00
2021-02-01;Республика Хакасия;53.70
2021-02-01;Ростовская область;53.70
